ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
11675	1	36368	True	39.9689680671004	60.4121404823837	8694	8695	OOA
12869	1	34795	True	37.5226711494025	62.4977611855315	9578	9579	OOA
23938	2	22713	True	55.4828255112374	39.882111511511	16866	16867	EHG
2911	1	47373	True	28.544704590308	38.9603645391892	2150	2151	OOA
16171	1	30739	True	37.7267809524976	62.2037717400444	12090	12091	OOA
3210	1	47045	True	27.3370391147682	40.1558538464835	2380	2381	OOA
21329	3	25243	True	39.5446797886806	39.9475078461141	15388	15389	ANA
18651	3	27979	True	39.7232580171582	30.3572415452172	13770	13771	ANA
38223	3	8717	True	39.8079938305609	40.15854220349	25204	25205	ANA
5427	1	44224	True	28.8160411212835	47.43119769753	4020	4021	OOA
12028	1	35822	True	40.6418968243685	63.6104158884458	8960	8961	OOA
5304	1	44394	True	31.2143929662965	46.9627425265891	3908	3909	OOA
35862	3	10994	True	35.0818281173964	38.2533107128263	23822	23823	ANA
4095	1	45885	True	29.0965857522727	44.4604927814559	3024	3025	OOA
27082	3	19705	True	37.2696220713897	29.3714114956123	18720	18721	ANA
43218	4	3320	True	53.1929177904383	14.7830915216942	28380	28381	EUR
34039	3	12858	True	36.9506578183048	27.8016428762228	22752	22753	ANA
23785	4	22857	True	46.9692740408433	17.6451653700322	16774	16775	EUR
31988	4	14875	True	46.0354574362023	21.9723626982381	21576	21577	EUR
6625	1	42686	True	32.9180297710271	52.7293445581007	4932	4933	OOA
24077	2	22588	True	59.5859534128663	41.2617496555354	16956	16957	EHG
7769	1	41189	True	35.502839538604	58.1083918812477	5792	5793	OOA
3408	1	46772	True	28.660389145254	39.6656931404933	2520	2521	OOA
30303	2	16518	True	55.5441723947858	48.6670022184714	20614	20615	EHG
28555	2	18260	True	61.4202493611244	37.323641942319	19594	19595	EHG
40181	2	6797	True	56.7714214540682	43.9861681706365	26404	26405	EHG
35013	4	11850	True	51.4732921484441	11.4119710659102	23350	23351	EUR
24179	4	22496	True	50.2429972609736	16.0992639757943	17016	17017	EUR
35891	3	10964	True	37.0907149297238	33.5844304152565	23846	23847	ANA
18141	1	28287	True	42.1061099023323	59.6823419889736	13566	13567	OOA
25985	4	20821	True	51.9004897895013	20.0832864210608	18086	18087	EUR
27352	2	19421	True	59.2332720187839	54.5101971755089	18880	18881	EHG
27929	3	18892	True	39.5822477433245	30.3960455488265	19228	19229	ANA
6975	1	42261	True	34.5778896855822	54.0966824242857	5186	5187	OOA
2500	1	47851	True	30.7095116381759	39.0649174769912	1842	1843	OOA
4612	1	45254	True	32.2522869528501	49.8246412838144	3398	3399	OOA
33042	4	13862	True	47.8373641660211	17.8323533026559	22204	22205	EUR
29985	2	16843	True	57.611882471087	49.0616443871818	20428	20429	EHG
8981	1	39742	True	41.1776384426065	58.9213681207781	6682	6683	OOA
14818	1	32446	True	40.5878420072663	56.4607344953712	11074	11075	OOA
36944	4	9931	True	45.7528606927915	23.7512311222569	24452	24453	EUR
5016	1	44754	True	31.0361795345831	47.0536636709105	3704	3705	OOA
17184	1	29434	True	41.1965477138463	62.392848548879	12874	12875	OOA
31855	4	15008	True	46.2937388458308	0.529875096701639	21508	21509	EUR
1316	1	49383	True	30.957375485489	35.7371326191303	948	949	OOA
4118	1	45850	True	33.2670660547746	44.2010729017389	3046	3047	OOA
22727	3	23933	True	39.2834345241248	33.4148803822478	16156	16157	ANA
4992	1	44784	True	30.6565488435482	46.8513058544664	3684	3685	OOA
21087	2	25473	True	58.0827955584189	29.0160422988668	15236	15237	EHG
19205	3	27409	True	39.6483685874617	38.6663838287129	14090	14091	ANA
2307	1	48102	True	27.5932788660476	38.5403813010016	1692	1693	OOA
28246	4	18544	True	50.0541563010034	23.1084508397712	19422	19423	EUR
44653	4	1743	True	45.0014234358693	10.268663544439	29356	29357	EUR
33893	4	12987	True	45.8249829832082	23.4746993775305	22680	22681	EUR
18556	1	28002	True	37.8955183476762	58.8572766442709	13760	13761	OOA
12996	1	34659	True	41.8755907057771	56.1423943147831	9672	9673	OOA
17209	1	29399	True	38.5235598844723	60.4153338856645	12892	12893	OOA
37880	3	9044	True	38.7903295616556	31.7749991832557	25002	25003	ANA
33106	4	13797	True	51.2693863975542	19.6545853601691	22240	22241	EUR
24995	2	21764	True	61.6999747393831	38.5676988103425	17492	17493	EHG
38674	3	8299	True	38.6187776778155	38.9333684102205	25472	25473	ANA
16314	1	30561	True	38.5728147333211	58.4973584870688	12198	12199	OOA
37118	2	9803	True	55.4456158402156	42.8435233236737	24542	24543	EHG
2164	1	48270	True	29.8144263646474	40.554941195089	1592	1593	OOA
29159	4	17610	True	43.171509006577	-0.372251471786868	19954	19955	EUR
38847	2	8131	True	57.2704613033287	34.8693055852307	25578	25579	EHG
24327	4	22378	True	45.254464184673	0.483228142928253	17108	17109	EUR
45254	4	789	True	48.8553052971997	27.4355351728092	29842	29843	EUR
3230	1	47017	True	31.4860912274661	38.5262033624382	2396	2397	OOA
20326	1	26246	True	39.4514398508175	60.0840269714802	14784	14785	OOA
13870	1	33617	True	39.8208172755413	57.3638969423203	10350	10351	OOA
44220	4	2206	True	47.4079519664664	20.4261956777121	29038	29039	EUR
44924	4	1382	True	45.2190118014966	0.856410530850989	29528	29529	EUR
16997	1	29682	True	41.125871170531	59.336491381462	12736	12737	OOA
15448	1	31632	True	41.6025475440912	63.3791054234731	11526	11527	OOA
8932	1	39783	True	41.512090582609	59.8609832077599	6660	6661	OOA
337	1	50576	True	28.1573070888088	30.0606798303717	204	205	OOA
38472	2	8466	True	61.048275049939	49.220466376298	25372	25373	EHG
44031	4	2381	True	53.8018015043916	17.608966996128	28908	28909	EUR
37912	4	9003	True	43.4916069814177	26.1537973171953	25026	25027	EUR
10467	1	37854	True	41.3501229817335	63.6636662412929	7780	7781	OOA
358	1	50552	True	27.8349851398583	31.0176754180459	224	225	OOA
4219	1	45715	True	27.8236957014114	47.4885736551472	3118	3119	OOA
